MaintenanceID,DateKey,MachineKey,EmployeeKey,PlantKey,MaintenanceType,MaintenanceStatus,Priority,DowntimeMinutes,MaintenanceDurationHours,LaborHours,SparePartsCost,LaborCost,TotalMaintenanceCost,MTTRHours,MTBFDays,MachineAvailabilityPct,MaintenanceEfficiencyPct,TechnicianRating,RepeatFailure
19407,20240406.0,10.0,164.0,2.0,Predictive,Scheduled,Low,36.0,3.22,3.13,616.98,162.52,779.5,3.22,19.1,96.4,90.88,83.21,No
19408,20240406.0,8.0,140.0,2.0,Emergency,Completed,High,58.0,1.55,1.52,1017.12,103.69,1120.81,1.55,6.91,94.2,90.7,99.67,No
19409,20240406.0,10.0,147.0,2.0,Emergency,In Progress,High,11.0,2.66,2.45,419.18,157.99,577.17,2.66,20.78,98.9,96.3,94.07,Yes
19410,20240406.0,7.0,113.0,2.0,Predictive,Scheduled,Critical,18.0,2.8,3.02,516.74,244.76,761.5,2.8,16.74,98.2,96.75,88.41,No
19411,20240406.0,9.0,1.0,2.0,Preventive,Completed,Medium,30.0,1.09,0.93,711.44,53.33,764.77,1.09,18.37,97.0,91.57,93.85,No
19412,20240406.0,13.0,62.0,3.0,Corrective,Scheduled,Low,48.0,2.81,2.94,551.58,149.99,701.57,2.81,19.17,95.2,92.01,97.33,Yes
19413,20240406.0,16.0,166.0,3.0,Corrective,Scheduled,Low,40.0,1.29,1.17,529.65,54.61,584.26,1.29,8.62,96.0,90.94,86.94,No
19414,20240406.0,16.0,160.0,3.0,Emergency,Completed,High,58.0,3.76,3.92,812.66,176.78,989.44,3.76,17.21,94.2,90.32,86.12,No
19415,20240406.0,14.0,20.0,3.0,Preventive,Scheduled,Low,30.0,1.69,1.57,761.65,127.99,889.64,1.69,31.16,97.0,92.74,94.2,No
19416,20240406.0,12.0,62.0,3.0,Preventive,Scheduled,High,39.0,2.56,2.54,436.03,213.25,649.28,2.56,4.28,96.1,91.68,93.79,Yes
19417,20240406.0,14.0,149.0,3.0,Corrective,In Progress,High,55.0,1.76,1.52,647.58,115.4,762.98,1.76,31.05,94.5,92.39,84.36,No
19418,20240406.0,15.0,31.0,3.0,Predictive,In Progress,Critical,45.0,2.3,2.04,425.46,109.35,534.81,2.3,15.27,95.5,93.08,90.01,No
19419,20240406.0,18.0,6.0,4.0,Corrective,Scheduled,High,17.0,3.24,2.65,542.26,122.61,664.87,3.24,14.18,98.3,96.13,83.66,No
19420,20240406.0,20.0,27.0,4.0,Emergency,Completed,Critical,59.0,3.9,3.2,250.81,258.74,509.55,3.9,14.83,94.1,90.74,99.4,No
19421,20240406.0,19.0,174.0,4.0,Predictive,In Progress,Low,9.0,3.02,3.13,413.61,161.85,575.46,3.02,17.88,99.1,93.37,93.79,No
19422,20240406.0,17.0,41.0,4.0,Predictive,Scheduled,Critical,41.0,2.77,2.41,475.38,159.74,635.12,2.77,19.18,95.9,94.02,88.64,No
19423,20240406.0,23.0,87.0,5.0,Corrective,Completed,Medium,9.0,0.72,0.75,322.34,55.24,377.58,0.72,16.18,99.1,93.25,83.81,No
19424,20240406.0,21.0,144.0,5.0,Predictive,Completed,Medium,51.0,2.3,2.42,622.07,148.7,770.77,2.3,14.57,94.9,90.46,90.98,No
19425,20240406.0,23.0,69.0,5.0,Emergency,In Progress,High,9.0,0.81,0.74,466.44,42.38,508.82,0.81,31.41,99.1,97.74,92.42,No
19426,20240406.0,23.0,104.0,5.0,Predictive,In Progress,Low,49.0,1.47,1.33,368.87,92.76,461.63,1.47,28.78,95.1,91.25,88.17,Yes
19427,20240406.0,23.0,155.0,5.0,Predictive,Completed,High,44.0,1.3,1.32,403.44,65.88,469.32,1.3,37.61,95.6,93.65,97.87,No
19428,20240406.0,26.0,154.0,6.0,Predictive,Completed,Low,46.0,1.8,1.66,260.18,125.78,385.96,1.8,15.66,95.4,90.9,98.05,No
19429,20240406.0,26.0,39.0,6.0,Preventive,In Progress,Critical,39.0,2.45,2.41,408.24,118.35,526.59,2.45,7.39,96.1,93.25,82.88,No
19430,20240406.0,28.0,139.0,6.0,Emergency,Completed,High,5.0,1.11,0.95,563.42,51.89,615.31,1.11,13.79,99.5,98.16,84.09,No
19431,20240406.0,26.0,80.0,6.0,Predictive,Scheduled,Critical,26.0,0.96,1.0,750.14,51.2,801.34,0.96,26.14,97.4,96.29,95.3,Yes
19432,20240406.0,25.0,181.0,6.0,Emergency,Scheduled,Medium,35.0,2.83,2.63,804.14,178.37,982.51,2.83,18.2,96.5,93.04,85.02,No
19433,20240406.0,30.0,82.0,7.0,Emergency,Completed,High,36.0,1.6,1.62,257.89,109.57,367.46,1.6,18.66,96.4,94.23,98.06,Yes
19434,20240406.0,30.0,82.0,7.0,Predictive,In Progress,Low,22.0,1.7,1.56,181.33,117.13,298.46,1.7,6.39,97.8,95.43,98.6,Yes
19435,20240406.0,36.0,51.0,8.0,Preventive,Completed,Low,32.0,2.45,2.46,256.28,201.31,457.59,2.45,55.67,96.8,95.74,94.64,No
19436,20240406.0,36.0,46.0,8.0,Preventive,Completed,Low,41.0,2.0,1.87,189.93,150.42,340.35,2.0,41.91,95.9,92.42,84.3,No
19437,20240407.0,2.0,145.0,1.0,Predictive,In Progress,Critical,17.0,1.31,1.53,1144.16,87.95,1232.11,1.31,17.61,98.3,93.1,85.85,No
19438,20240407.0,4.0,100.0,1.0,Corrective,Completed,Low,41.0,2.07,2.0,710.99,97.64,808.63,2.07,21.87,95.9,90.37,86.15,No
19439,20240407.0,5.0,198.0,1.0,Predictive,In Progress,Critical,44.0,3.66,2.99,282.32,167.49,449.81,3.66,20.91,95.6,94.43,85.42,Yes
19440,20240407.0,3.0,170.0,1.0,Corrective,In Progress,High,38.0,2.94,2.49,869.01,206.26,1075.27,2.94,23.3,96.2,91.91,98.39,No
19441,20240407.0,5.0,165.0,1.0,Emergency,In Progress,Medium,14.0,1.52,1.55,492.19,74.01,566.2,1.52,26.54,98.6,94.59,80.52,No
19442,20240407.0,1.0,195.0,1.0,Emergency,Scheduled,High,45.0,1.26,1.27,1195.96,89.46,1285.42,1.26,6.19,95.5,92.19,90.92,Yes
19443,20240407.0,4.0,54.0,1.0,Corrective,Scheduled,Low,41.0,3.07,2.96,386.12,136.84,522.96,3.07,26.61,95.9,94.42,93.01,No
19444,20240407.0,3.0,198.0,1.0,Emergency,Scheduled,Medium,30.0,2.11,1.69,948.3,128.41,1076.71,2.11,16.31,97.0,92.85,81.25,No
19445,20240407.0,6.0,54.0,1.0,Predictive,In Progress,High,16.0,1.47,1.21,636.57,71.08,707.65,1.47,24.95,98.4,96.95,91.58,No
19446,20240407.0,7.0,60.0,2.0,Emergency,In Progress,Critical,33.0,1.25,1.25,392.11,82.21,474.32,1.25,11.55,96.7,91.85,94.24,No
19447,20240407.0,9.0,164.0,2.0,Predictive,Scheduled,High,32.0,2.75,2.27,933.51,149.89,1083.4,2.75,24.85,96.8,94.22,87.29,No
19448,20240407.0,7.0,110.0,2.0,Predictive,Scheduled,Low,45.0,2.73,2.63,953.4,220.39,1173.79,2.73,12.82,95.5,94.14,83.33,No
19449,20240407.0,11.0,3.0,2.0,Preventive,Scheduled,Low,12.0,2.47,2.54,546.53,170.92,717.45,2.47,32.52,98.8,97.1,81.75,No
19450,20240407.0,11.0,25.0,2.0,Corrective,Scheduled,High,10.0,3.16,2.54,585.52,191.71,777.23,3.16,8.13,99.0,93.57,90.7,No
19451,20240407.0,10.0,9.0,2.0,Corrective,Scheduled,Low,27.0,2.61,2.49,494.58,177.8,672.38,2.61,25.71,97.3,95.41,96.29,No
19452,20240407.0,7.0,3.0,2.0,Preventive,Completed,Critical,6.0,1.72,1.48,950.24,83.29,1033.53,1.72,19.61,99.4,95.32,84.25,Yes
19453,20240407.0,15.0,12.0,3.0,Emergency,In Progress,Low,60.0,3.86,4.36,422.12,216.64,638.76,3.86,8.56,94.0,91.17,94.31,Yes
19454,20240407.0,15.0,90.0,3.0,Corrective,Scheduled,Low,42.0,2.92,2.39,432.65,128.25,560.9,2.92,10.45,95.8,94.0,83.4,No
19455,20240407.0,16.0,160.0,3.0,Emergency,Scheduled,High,45.0,1.81,2.17,939.24,132.35,1071.59,1.81,8.57,95.5,93.44,87.2,Yes
19456,20240407.0,16.0,153.0,3.0,Emergency,In Progress,High,46.0,1.52,1.48,390.25,100.79,491.04,1.52,10.08,95.4,90.47,98.54,No
19457,20240407.0,14.0,31.0,3.0,Preventive,In Progress,Medium,45.0,2.73,3.14,350.26,172.64,522.9,2.73,14.39,95.5,92.02,87.9,Yes
19458,20240407.0,13.0,149.0,3.0,Preventive,Completed,Medium,35.0,2.06,2.25,516.89,128.33,645.22,2.06,4.02,96.5,95.45,83.2,No
19459,20240407.0,16.0,160.0,3.0,Emergency,Completed,High,47.0,3.04,3.12,629.29,206.94,836.23,3.04,5.34,95.3,91.67,89.28,No
19460,20240407.0,15.0,20.0,3.0,Predictive,Scheduled,Low,51.0,1.82,1.95,247.53,90.21,337.74,1.82,34.38,94.9,90.67,90.33,No
19461,20240407.0,17.0,6.0,4.0,Preventive,Scheduled,Medium,58.0,3.24,3.71,304.86,210.07,514.93,3.24,26.09,94.2,89.33,88.92,No
19462,20240407.0,18.0,157.0,4.0,Emergency,Scheduled,Medium,27.0,3.45,3.89,531.5,311.6,843.1,3.45,8.94,97.3,95.84,95.48,No
19463,20240407.0,20.0,37.0,4.0,Predictive,In Progress,Critical,51.0,2.85,2.55,652.71,209.01,861.72,2.85,23.16,94.9,90.92,92.1,No
19464,20240407.0,17.0,169.0,4.0,Corrective,Scheduled,Low,27.0,2.85,2.58,566.4,193.21,759.61,2.85,25.18,97.3,92.09,84.67,No
19465,20240407.0,20.0,176.0,4.0,Predictive,Scheduled,Low,21.0,2.2,2.51,662.79,174.82,837.61,2.2,22.06,97.9,95.52,99.19,No
19466,20240407.0,18.0,168.0,4.0,Preventive,Scheduled,Medium,29.0,1.53,1.46,663.64,76.05,739.69,1.53,17.61,97.1,92.57,96.9,Yes
19467,20240407.0,24.0,132.0,5.0,Corrective,Scheduled,High,24.0,3.13,2.98,457.51,221.91,679.42,3.13,14.35,97.6,92.86,91.5,No
19468,20240407.0,24.0,61.0,5.0,Corrective,In Progress,High,34.0,1.1,1.3,172.61,92.04,264.65,1.1,48.35,96.6,93.15,87.44,No
19469,20240407.0,22.0,8.0,5.0,Preventive,Scheduled,High,49.0,2.37,2.46,563.07,206.68,769.75,2.37,22.24,95.1,91.09,82.04,No
19470,20240407.0,23.0,200.0,5.0,Predictive,Scheduled,Low,49.0,2.08,1.89,590.43,102.11,692.54,2.08,16.85,95.1,89.84,88.54,No
19471,20240407.0,22.0,150.0,5.0,Emergency,Completed,High,46.0,1.46,1.44,404.5,96.44,500.94,1.46,13.92,95.4,94.01,85.56,No
19472,20240407.0,27.0,133.0,6.0,Emergency,Completed,High,22.0,2.7,3.14,554.96,157.63,712.59,2.7,16.82,97.8,95.21,87.68,No
19473,20240407.0,28.0,171.0,6.0,Preventive,In Progress,Low,22.0,3.09,2.48,353.06,201.96,555.02,3.09,27.51,97.8,95.67,91.97,No
19474,20240407.0,26.0,171.0,6.0,Preventive,Scheduled,High,45.0,1.26,1.12,802.15,73.64,875.79,1.26,30.64,95.5,89.98,91.52,Yes
19475,20240407.0,30.0,126.0,7.0,Corrective,Completed,Medium,46.0,3.62,3.5,499.95,193.43,693.38,3.62,41.48,95.4,90.6,86.0,Yes
19476,20240407.0,30.0,163.0,7.0,Predictive,Scheduled,Low,25.0,2.2,1.85,576.41,155.19,731.6,2.2,33.05,97.5,94.67,81.75,No
19477,20240407.0,32.0,116.0,7.0,Corrective,Completed,High,11.0,1.56,1.56,264.44,81.61,346.05,1.56,20.86,98.9,96.44,91.01,No
19478,20240407.0,29.0,173.0,7.0,Preventive,In Progress,Low,25.0,1.27,1.37,660.66,64.81,725.47,1.27,30.64,97.5,96.1,91.57,No
19479,20240407.0,34.0,193.0,8.0,Emergency,Scheduled,Medium,14.0,1.67,1.64,280.42,92.67,373.09,1.67,54.61,98.6,95.24,85.56,No
19480,20240408.0,5.0,195.0,1.0,Emergency,Completed,Medium,31.0,1.29,1.41,703.42,84.5,787.92,1.29,25.27,96.9,94.77,93.06,Yes
19481,20240408.0,1.0,165.0,1.0,Preventive,In Progress,Critical,23.0,2.94,3.28,459.13,177.49,636.62,2.94,8.44,97.7,95.31,84.87,No
19482,20240408.0,5.0,134.0,1.0,Corrective,Scheduled,Medium,6.0,0.66,0.66,298.36,49.02,347.38,0.66,19.33,99.4,98.25,90.8,Yes
19483,20240408.0,2.0,22.0,1.0,Emergency,In Progress,Medium,34.0,2.89,3.33,891.6,177.37,1068.97,2.89,7.26,96.6,91.93,95.87,No
19484,20240408.0,2.0,102.0,1.0,Emergency,In Progress,Medium,22.0,2.06,1.94,433.35,137.24,570.59,2.06,7.69,97.8,94.72,99.59,No
19485,20240408.0,5.0,198.0,1.0,Emergency,In Progress,Medium,47.0,3.07,2.95,673.43,134.89,808.32,3.07,16.44,95.3,90.88,85.21,No
19486,20240408.0,5.0,185.0,1.0,Corrective,Completed,Medium,16.0,3.21,3.65,764.57,227.69,992.26,3.21,18.17,98.4,94.13,95.14,No
19487,20240408.0,4.0,11.0,1.0,Predictive,Scheduled,High,30.0,1.57,1.87,705.76,104.3,810.06,1.57,18.08,97.0,94.4,95.18,Yes
19488,20240408.0,1.0,198.0,1.0,Corrective,Completed,Medium,54.0,3.22,3.26,629.27,264.91,894.18,3.22,12.37,94.6,92.3,86.78,No
19489,20240408.0,4.0,165.0,1.0,Predictive,Completed,High,48.0,3.17,2.81,456.79,137.81,594.6,3.17,4.1,95.2,93.76,82.11,No
19490,20240408.0,9.0,113.0,2.0,Emergency,Scheduled,High,30.0,2.73,2.95,904.0,157.73,1061.73,2.73,24.34,97.0,94.42,89.63,Yes
19491,20240408.0,7.0,3.0,2.0,Emergency,Scheduled,Critical,40.0,3.55,3.84,686.8,237.42,924.22,3.55,18.52,96.0,90.31,80.95,No
19492,20240408.0,7.0,107.0,2.0,Emergency,In Progress,Low,23.0,2.4,2.03,773.69,154.06,927.75,2.4,21.32,97.7,94.58,93.52,No
19493,20240408.0,9.0,66.0,2.0,Corrective,Scheduled,Low,26.0,2.76,3.12,365.59,186.71,552.3,2.76,13.39,97.4,94.86,85.98,Yes
19494,20240408.0,10.0,188.0,2.0,Predictive,Completed,High,41.0,3.24,3.12,499.93,231.48,731.41,3.24,22.03,95.9,92.62,95.68,No
19495,20240408.0,11.0,147.0,2.0,Predictive,Scheduled,Low,38.0,3.46,2.88,639.91,132.84,772.75,3.46,5.46,96.2,94.72,96.15,No
19496,20240408.0,7.0,52.0,2.0,Emergency,In Progress,Critical,35.0,3.22,3.16,655.69,261.35,917.04,3.22,20.52,96.5,94.9,97.0,No
19497,20240408.0,11.0,5.0,2.0,Predictive,Completed,Medium,25.0,2.67,3.01,214.81,150.11,364.92,2.67,13.74,97.5,93.23,88.77,No
19498,20240408.0,12.0,149.0,3.0,Corrective,Completed,Critical,42.0,3.65,3.25,740.47,205.07,945.54,3.65,7.39,95.8,92.42,83.35,No
19499,20240408.0,14.0,90.0,3.0,Preventive,Completed,High,34.0,1.5,1.44,720.34,77.29,797.63,1.5,23.87,96.6,93.16,82.77,No
19500,20240408.0,14.0,137.0,3.0,Emergency,Scheduled,Low,10.0,3.12,3.24,723.03,239.99,963.02,3.12,13.89,99.0,93.7,96.58,No
19501,20240408.0,15.0,137.0,3.0,Corrective,Scheduled,Critical,38.0,3.14,3.1,425.45,158.99,584.44,3.14,15.02,96.2,91.45,98.36,No
19502,20240408.0,15.0,153.0,3.0,Predictive,In Progress,Critical,8.0,1.98,1.85,427.5,111.35,538.85,1.98,34.96,99.2,95.93,96.52,No
19503,20240408.0,20.0,114.0,4.0,Corrective,In Progress,Low,16.0,2.18,1.94,342.18,124.8,466.98,2.18,10.08,98.4,95.75,94.84,No
19504,20240408.0,18.0,168.0,4.0,Corrective,In Progress,High,59.0,3.21,3.73,344.58,287.32,631.9,3.21,31.32,94.1,90.06,98.09,No
19505,20240408.0,17.0,27.0,4.0,Emergency,Completed,Medium,56.0,2.07,2.15,959.74,158.01,1117.75,2.07,11.27,94.4,90.37,93.32,No
19506,20240408.0,17.0,157.0,4.0,Preventive,In Progress,Medium,32.0,3.12,2.98,674.57,155.07,829.64,3.12,12.27,96.8,93.15,95.4,No
19507,20240408.0,17.0,68.0,4.0,Emergency,In Progress,High,26.0,0.96,0.94,299.48,46.69,346.17,0.96,20.66,97.4,95.17,88.74,No
19508,20240408.0,20.0,130.0,4.0,Corrective,Scheduled,Critical,6.0,1.91,1.94,431.53,93.0,524.53,1.91,12.1,99.4,95.1,86.97,No
19509,20240408.0,21.0,67.0,5.0,Emergency,Scheduled,High,35.0,2.59,2.25,981.59,125.22,1106.81,2.59,9.16,96.5,90.73,83.87,Yes
19510,20240408.0,23.0,155.0,5.0,Emergency,In Progress,Medium,11.0,1.47,1.61,357.23,126.33,483.56,1.47,42.54,98.9,95.25,97.46,Yes
19511,20240408.0,24.0,19.0,5.0,Predictive,Scheduled,Critical,44.0,1.38,1.27,255.62,82.96,338.58,1.38,20.12,95.6,91.72,91.07,No
19512,20240408.0,23.0,132.0,5.0,Corrective,Completed,High,48.0,3.23,3.13,406.21,151.02,557.23,3.23,32.33,95.2,91.14,93.76,No
19513,20240408.0,24.0,111.0,5.0,Preventive,In Progress,Low,49.0,2.66,2.77,194.41,208.81,403.22,2.66,40.75,95.1,90.9,94.67,No
19514,20240408.0,24.0,67.0,5.0,Corrective,Completed,Medium,37.0,1.56,1.81,310.83,124.44,435.27,1.56,37.36,96.3,90.72,81.73,No
19515,20240408.0,27.0,59.0,6.0,Corrective,Completed,High,32.0,2.74,2.93,479.12,175.53,654.65,2.74,29.48,96.8,93.38,88.4,Yes
19516,20240408.0,28.0,125.0,6.0,Emergency,Completed,High,30.0,2.2,2.25,378.64,139.31,517.95,2.2,5.31,97.0,93.26,82.33,No
19517,20240408.0,27.0,139.0,6.0,Emergency,In Progress,Medium,31.0,1.06,0.91,374.98,47.23,422.21,1.06,8.3,96.9,91.46,82.29,No
19518,20240408.0,30.0,73.0,7.0,Predictive,Scheduled,Critical,17.0,2.16,1.94,468.07,90.31,558.38,2.16,15.35,98.3,94.55,100.0,Yes
19519,20240408.0,31.0,82.0,7.0,Preventive,In Progress,Low,27.0,3.33,3.38,342.91,268.81,611.72,3.33,11.46,97.3,94.62,97.75,No
19520,20240408.0,29.0,173.0,7.0,Predictive,In Progress,High,47.0,2.65,2.16,562.33,100.58,662.91,2.65,8.83,95.3,93.32,90.41,No
19521,20240408.0,35.0,199.0,8.0,Emergency,Completed,High,13.0,1.7,2.04,147.75,113.6,261.35,1.7,13.07,98.7,95.19,90.18,Yes
19522,20240408.0,33.0,46.0,8.0,Emergency,Completed,Low,20.0,2.8,2.34,276.23,175.9,452.13,2.8,19.35,98.0,93.62,82.86,Yes
19523,20240409.0,3.0,195.0,1.0,Preventive,Scheduled,High,32.0,1.3,1.39,332.48,75.65,408.13,1.3,18.59,96.8,92.17,90.71,No
19524,20240409.0,1.0,156.0,1.0,Predictive,Scheduled,High,14.0,2.24,2.2,1064.45,185.09,1249.54,2.24,11.8,98.6,93.97,82.38,No
19525,20240409.0,2.0,195.0,1.0,Corrective,Scheduled,Medium,21.0,3.1,3.22,393.35,211.9,605.25,3.1,16.78,97.9,94.47,93.14,No
19526,20240409.0,2.0,198.0,1.0,Preventive,Completed,High,14.0,1.68,1.85,354.16,118.2,472.36,1.68,11.17,98.6,96.96,83.36,No
19527,20240409.0,2.0,30.0,1.0,Emergency,In Progress,Low,47.0,2.64,2.9,506.04,189.49,695.53,2.64,15.48,95.3,91.96,92.09,Yes
19528,20240409.0,6.0,30.0,1.0,Predictive,Completed,Low,8.0,2.09,1.81,468.93,133.18,602.11,2.09,10.47,99.2,93.83,90.12,No
19529,20240409.0,6.0,71.0,1.0,Emergency,In Progress,High,26.0,3.3,3.93,472.35,271.43,743.78,3.3,35.98,97.4,95.95,94.21,Yes
19530,20240409.0,11.0,122.0,2.0,Preventive,Scheduled,High,9.0,0.68,0.77,639.87,39.32,679.19,0.68,13.61,99.1,95.09,91.4,No
19531,20240409.0,9.0,13.0,2.0,Predictive,In Progress,High,18.0,1.92,2.2,394.37,112.47,506.84,1.92,3.77,98.2,95.25,83.27,No
19532,20240409.0,11.0,1.0,2.0,Preventive,Completed,Critical,9.0,1.87,2.19,707.91,157.98,865.89,1.87,18.43,99.1,97.87,97.48,No
19533,20240409.0,8.0,122.0,2.0,Predictive,Completed,Critical,53.0,3.12,2.82,1019.13,127.77,1146.9,3.12,7.07,94.7,90.68,96.8,No
19534,20240409.0,8.0,110.0,2.0,Predictive,Completed,Medium,52.0,2.16,2.28,969.39,187.45,1156.84,2.16,11.34,94.8,92.28,85.4,No
19535,20240409.0,9.0,147.0,2.0,Preventive,In Progress,Critical,13.0,2.6,2.32,654.56,124.16,778.72,2.6,23.54,98.7,93.51,94.95,No
19536,20240409.0,11.0,183.0,2.0,Predictive,Scheduled,Low,24.0,1.11,0.91,376.49,41.61,418.1,1.11,36.64,97.6,94.43,96.11,No
19537,20240409.0,8.0,5.0,2.0,Preventive,Scheduled,Medium,58.0,1.55,1.57,789.85,90.72,880.57,1.55,22.55,94.2,90.39,91.72,Yes
19538,20240409.0,7.0,110.0,2.0,Emergency,Scheduled,Medium,14.0,1.89,1.56,857.0,125.02,982.02,1.89,6.46,98.6,93.15,82.32,Yes
19539,20240409.0,15.0,75.0,3.0,Preventive,In Progress,High,34.0,3.01,3.35,471.35,193.2,664.55,3.01,40.82,96.6,93.98,86.29,No
19540,20240409.0,13.0,153.0,3.0,Predictive,Scheduled,High,37.0,1.25,1.43,453.2,117.02,570.22,1.25,15.97,96.3,92.99,94.63,No
19541,20240409.0,14.0,90.0,3.0,Emergency,In Progress,Critical,51.0,2.44,2.08,304.9,98.56,403.46,2.44,28.87,94.9,90.07,86.17,No
19542,20240409.0,12.0,137.0,3.0,Corrective,Scheduled,Critical,10.0,1.19,0.99,735.97,51.2,787.17,1.19,19.62,99.0,96.14,98.75,No
19543,20240409.0,14.0,160.0,3.0,Corrective,In Progress,Critical,45.0,1.34,1.21,641.91,66.5,708.41,1.34,7.37,95.5,90.94,86.98,No
19544,20240409.0,15.0,166.0,3.0,Emergency,In Progress,High,7.0,2.03,1.92,311.6,135.7,447.3,2.03,39.71,99.3,94.95,87.97,Yes
19545,20240409.0,17.0,27.0,4.0,Predictive,In Progress,Low,15.0,1.64,1.45,848.92,66.09,915.01,1.64,17.37,98.5,96.77,95.95,No
19546,20240409.0,17.0,194.0,4.0,Emergency,Completed,Low,41.0,3.67,3.76,634.19,311.23,945.42,3.67,18.66,95.9,93.2,91.52,No
19547,20240409.0,18.0,196.0,4.0,Predictive,Scheduled,Critical,26.0,1.29,1.05,243.37,69.01,312.38,1.29,29.38,97.4,91.77,84.8,Yes
19548,20240409.0,19.0,41.0,4.0,Preventive,Completed,Medium,9.0,2.25,2.56,401.78,165.0,566.78,2.25,17.74,99.1,93.79,86.17,No
19549,20240409.0,23.0,33.0,5.0,Predictive,Scheduled,High,32.0,3.1,2.86,295.13,141.0,436.13,3.1,22.61,96.8,93.41,82.46,No
19550,20240409.0,23.0,131.0,5.0,Predictive,Completed,High,49.0,3.73,3.63,315.42,195.59,511.01,3.73,28.06,95.1,91.33,82.9,No
19551,20240409.0,21.0,43.0,5.0,Preventive,In Progress,Medium,41.0,2.98,2.5,884.1,178.35,1062.45,2.98,4.2,95.9,91.54,95.96,Yes
19552,20240409.0,23.0,57.0,5.0,Emergency,Scheduled,Critical,42.0,1.53,1.64,534.79,125.4,660.19,1.53,19.87,95.8,91.61,92.92,No
19553,20240409.0,28.0,78.0,6.0,Corrective,Completed,Medium,54.0,1.78,2.01,550.18,159.0,709.18,1.78,9.61,94.6,91.12,90.07,Yes
19554,20240409.0,25.0,181.0,6.0,Preventive,Completed,Medium,35.0,2.06,1.74,412.58,104.13,516.71,2.06,16.96,96.5,92.54,85.06,Yes
19555,20240409.0,28.0,36.0,6.0,Emergency,In Progress,Critical,22.0,1.29,1.33,590.96,90.86,681.82,1.29,13.83,97.8,96.61,95.3,No
19556,20240409.0,31.0,14.0,7.0,Predictive,Scheduled,Medium,51.0,2.28,2.66,473.5,132.11,605.61,2.28,53.84,94.9,92.33,86.62,No
19557,20240409.0,30.0,48.0,7.0,Predictive,Scheduled,Low,58.0,3.78,4.38,483.49,292.01,775.5,3.78,31.93,94.2,90.85,90.76,No
19558,20240409.0,30.0,38.0,7.0,Preventive,Completed,Medium,35.0,2.47,2.65,193.56,140.07,333.63,2.47,42.24,96.5,91.74,91.42,No
19559,20240409.0,30.0,116.0,7.0,Corrective,Completed,High,9.0,1.82,1.9,570.29,112.81,683.1,1.82,23.96,99.1,96.36,92.6,No
19560,20240409.0,38.0,124.0,8.0,Predictive,Completed,Low,52.0,3.83,4.08,359.92,230.75,590.67,3.83,11.4,94.8,90.84,91.81,No
19561,20240410.0,1.0,84.0,1.0,Corrective,Scheduled,Low,35.0,1.7,1.98,1029.95,127.39,1157.34,1.7,4.54,96.5,95.41,90.45,No
19562,20240410.0,1.0,198.0,1.0,Preventive,In Progress,Critical,49.0,3.31,3.9,1056.04,211.37,1267.41,3.31,15.49,95.1,93.82,86.45,No
19563,20240410.0,2.0,121.0,1.0,Emergency,Completed,High,46.0,2.51,2.78,598.91,197.93,796.84,2.51,6.1,95.4,93.28,88.45,No
19564,20240410.0,1.0,192.0,1.0,Preventive,Completed,Medium,11.0,2.64,2.75,1265.39,230.3,1495.69,2.64,8.83,98.9,93.57,85.99,No
19565,20240410.0,2.0,165.0,1.0,Preventive,Scheduled,Medium,40.0,2.83,2.94,546.54,244.63,791.17,2.83,8.72,96.0,90.42,84.3,Yes
19566,20240410.0,1.0,198.0,1.0,Preventive,Scheduled,Medium,36.0,3.35,3.25,608.29,242.05,850.34,3.35,15.02,96.4,92.13,85.0,No
19567,20240410.0,3.0,30.0,1.0,Predictive,Completed,Critical,41.0,1.74,1.67,315.77,94.04,409.81,1.74,12.23,95.9,92.49,90.98,Yes
19568,20240410.0,4.0,102.0,1.0,Corrective,Scheduled,Low,33.0,1.82,1.56,747.61,70.58,818.19,1.82,26.59,96.7,92.89,99.76,Yes
19569,20240410.0,9.0,85.0,2.0,Predictive,In Progress,Medium,42.0,3.3,3.84,502.87,238.95,741.82,3.3,10.47,95.8,92.2,94.05,No
19570,20240410.0,7.0,175.0,2.0,Predictive,Completed,Low,53.0,3.53,3.12,951.32,146.66,1097.98,3.53,5.66,94.7,91.11,89.79,No
19571,20240410.0,9.0,5.0,2.0,Corrective,In Progress,Medium,40.0,1.89,2.22,789.74,144.87,934.61,1.89,22.55,96.0,91.78,90.39,No
19572,20240410.0,7.0,140.0,2.0,Predictive,In Progress,Low,8.0,0.67,0.63,977.46,47.86,1025.32,0.67,12.46,99.2,95.45,93.47,Yes
19573,20240410.0,10.0,40.0,2.0,Predictive,Scheduled,Low,14.0,1.3,1.13,308.66,93.04,401.7,1.3,10.82,98.6,96.31,92.72,Yes
19574,20240410.0,9.0,107.0,2.0,Corrective,Scheduled,Low,22.0,2.51,2.07,868.43,159.52,1027.95,2.51,12.11,97.8,93.88,89.86,No
19575,20240410.0,10.0,60.0,2.0,Predictive,Completed,High,39.0,2.46,2.77,695.57,211.99,907.56,2.46,9.85,96.1,93.94,99.1,No
19576,20240410.0,10.0,175.0,2.0,Emergency,In Progress,Critical,41.0,1.54,1.71,546.02,116.75,662.77,1.54,16.4,95.9,90.56,93.11,No
19577,20240410.0,13.0,153.0,3.0,Predictive,Scheduled,Medium,46.0,3.29,3.23,425.33,225.99,651.32,3.29,11.46,95.4,90.92,95.0,Yes
