ProductionID,DateKey,PlantKey,MachineKey,EmployeeKey,ProductKey,ShiftKey,ProductionHours,MachineUtilizationPct,DowntimeMinutes,QuantityProduced,GoodQuantity,RejectedQuantity,DefectRatePct,OEE,UnitCost,UnitPrice,GrossRevenue,ProductionCost,DowntimeCost,LaborCost,ScrapCost,TotalCost,Profit,ProfitMarginPct,CostPerGoodUnit
30403,20241225,5,23,109,16,3,7.74,87.75,24,194,187,7,3.66,80.21,620,1199,224213,120280,250.8,306.99,4340,125177.79,99035.21,44.17,669.4
30404,20241225,5,23,26,16,2,7.4,82.99,60,241,237,4,1.67,70.58,620,1199,284163,149420,739.96,197.73,2480,152837.69,131325.31,46.21,644.88
30405,20241225,5,23,128,18,1,7.08,95.69,36,175,172,3,1.88,86.08,4,15,2580,700,535.67,418.69,12,1666.36,913.64,35.41,9.69
30406,20241225,5,24,34,16,1,6.7,90.37,46,211,206,5,2.24,78.13,620,1199,246994,130820,442.18,281.24,3100,134643.41,112350.59,45.49,653.61
30407,20241225,6,28,50,19,1,6.99,85.96,6,97,96,1,1.49,83.86,18,39,3744,1746,62.38,154.81,18,1981.19,1762.81,47.08,20.64
30408,20241225,6,28,97,19,1,7.33,86.65,49,113,112,1,1.14,76.31,18,39,4368,2034,470.35,331.91,18,2854.26,1513.74,34.66,25.48
30409,20241225,6,26,42,20,1,7.98,89.98,6,156,154,2,1.44,87.71,26,59,9086,4056,62.56,436.64,52,4607.2,4478.8,49.29,29.92
30410,20241225,6,28,133,20,1,7.2,83.25,59,108,106,2,2.06,70.55,26,59,6254,2808,799.91,315.48,52,3975.39,2278.61,36.43,37.5
30411,20241225,7,30,126,21,3,7.48,86.5,29,93,90,3,3.31,78.3,15,35,3150,1395,324.02,414.49,45,2178.51,971.49,30.84,24.21
30412,20241225,7,30,163,21,3,6.51,83.07,25,91,88,3,3.78,75.19,15,35,3080,1365,233.55,358.4,45,2001.95,1078.05,35,22.75
30413,20241225,8,37,58,22,2,7.81,84.71,32,50,49,1,2.86,77.35,34,79,3871,1700,470.52,266.76,34,2471.28,1399.72,36.16,50.43
30414,20241226,1,1,198,5,3,6.81,86.03,52,433,417,16,3.6,72.31,248,449,187233,107384,778.79,343.23,3968,112474.02,74758.98,39.93,269.72
30415,20241226,1,2,165,1,1,6.97,92.32,37,411,402,9,2.25,82.31,82,149,59898,33702,378.7,287.02,738,35105.72,24792.28,41.39,87.33
30416,20241226,1,3,192,1,3,6.69,76.72,18,397,385,12,3.02,71.06,82,149,57365,32554,236.63,177.62,984,33952.25,23412.75,40.81,88.19
30417,20241226,1,3,100,3,3,7.85,74.69,51,399,386,13,3.23,64.43,132,249,96114,52668,580.82,276.21,1716,55241.02,40872.98,42.53,143.11
30418,20241226,1,3,134,4,2,7.44,88.08,7,462,451,11,2.49,84.63,176,329,148379,81312,79.11,370.17,1936,83697.28,64681.72,43.59,185.58
30419,20241226,1,3,98,4,3,7.85,83.5,55,436,422,14,3.23,71.38,176,329,138838,76736,707.28,220.8,2464,80128.08,58709.92,42.29,189.88
30420,20241226,1,5,70,4,2,7.41,88.37,28,388,378,10,2.45,80.67,176,329,124362,68288,391.89,161.7,1760,70601.59,53760.41,43.23,186.78
30421,20241226,1,1,71,5,3,7.91,75.81,17,574,558,16,2.79,71.06,248,449,250542,142352,200.8,418.4,3968,146939.19,103602.81,41.35,263.33
30422,20241226,1,1,22,1,1,6.77,90.96,36,502,495,7,1.36,81.74,82,149,73755,41164,415.15,160.97,574,42314.12,31440.88,42.63,85.48
30423,20241226,2,8,25,6,3,7.74,84.38,15,393,380,13,3.27,78.95,215,399,151620,84495,180.19,220.89,2795,87691.08,63928.92,42.16,230.77
30424,20241226,2,7,106,7,2,6.81,78.87,26,330,321,9,2.73,71.84,188,349,112029,62040,267.95,322.84,1692,64322.79,47706.21,42.58,200.38
30425,20241226,2,7,40,8,3,7.73,82.37,40,369,359,10,2.72,73.23,365,699,250941,134685,417.37,343.12,3650,139095.49,111845.51,44.57,387.45
30426,20241226,2,11,15,7,2,6.62,87.27,36,393,383,10,2.5,77.34,188,349,133667,73884,298.97,379.15,1880,76442.12,57224.88,42.81,199.59
30427,20241226,2,7,140,8,3,7.44,87.73,34,403,391,12,3.08,78.63,365,699,273309,147095,447.09,287.81,4380,152209.9,121099.1,44.31,389.28
30428,20241226,2,7,186,8,1,7.62,89.23,56,426,418,8,1.82,76.83,365,699,292182,155490,783.45,371.59,2920,159565.05,132616.95,45.39,381.73
30429,20241226,2,7,186,8,3,7.14,85.38,15,404,390,14,3.35,79.54,365,699,272610,147460,160.69,348.18,5110,153078.87,119531.13,43.85,392.51
30430,20241226,2,7,186,6,2,7.6,83.12,10,418,410,8,1.86,79.74,215,399,163590,89870,106.02,370.62,1720,92066.63,71523.37,43.72,224.55
30431,20241226,2,9,110,6,3,7.96,74.35,22,332,322,10,3.14,68.79,215,399,128478,71380,237.77,426.82,2150,74194.59,54283.41,42.25,230.42
30432,20241226,3,15,149,12,2,6.83,87.78,15,231,226,5,2.35,82.74,890,1499,338774,205590,149.96,329.49,4450,210519.44,128254.56,37.86,931.5
30433,20241226,3,16,166,9,1,6.87,85.68,56,213,210,3,1.57,73,240,449,94290,51120,558.91,358.34,720,52757.26,41532.74,44.05,251.23
30434,20241226,3,15,153,9,1,6.67,84.3,46,269,266,3,1,73.78,240,449,119434,64560,556.24,346.04,720,66182.28,53251.72,44.59,248.81
30435,20241226,3,14,20,12,2,7.33,82.99,59,144,141,3,2.03,70.36,890,1499,211359,128160,692.94,246.74,2670,131769.68,79589.32,37.66,934.54
30436,20241226,3,12,62,12,1,7.23,91.26,17,191,188,3,1.49,86.31,890,1499,281812,169990,144.36,151.58,2670,172955.94,108856.06,38.63,919.98
30437,20241226,3,15,149,9,1,7.02,94.66,8,267,262,5,1.82,91.12,240,449,117638,64080,69.8,338.65,1200,65688.46,51949.54,44.16,250.72
30438,20241226,3,16,12,12,3,6.63,87.84,5,237,231,6,2.59,84.54,890,1499,346269,210930,50.41,338.01,5340,216658.41,129610.59,37.43,937.92
30439,20241226,4,20,180,13,1,7.63,95.02,49,128,126,2,1.82,83.52,1350,2499,314874,172800,515.58,401.81,2700,176417.39,138456.61,43.97,1400.14
30440,20241226,4,18,168,13,3,7.26,76.74,28,116,113,3,2.64,69.95,1350,2499,282387,156600,418.21,224.6,4050,161292.81,121094.19,42.88,1427.37
30441,20241226,4,17,176,14,2,7.04,84.97,25,118,116,2,1.58,78.59,1880,3399,394284,221840,285.63,268.77,3760,226154.4,168129.6,42.64,1949.61
30442,20241226,4,17,196,15,1,7.77,92.63,55,121,119,2,1.66,80.35,2450,4399,523481,296450,487.45,383.6,4900,302221.06,221259.94,42.27,2539.67
30443,20241226,4,17,68,13,1,7.27,97.62,29,106,104,2,1.77,89.41,1350,2499,259896,143100,362.22,215.05,2700,146377.27,113518.73,43.68,1407.47
30444,20241226,4,20,68,13,2,6.56,86.34,25,107,105,2,2.18,79.34,1350,2499,262395,144450,242.75,194.05,2700,147586.8,114808.2,43.75,1405.59
30445,20241226,5,22,87,16,2,7.97,89.05,26,208,203,5,2.24,82.18,620,1199,243397,128960,350.58,214.5,3100,132625.08,110771.92,45.51,653.33
30446,20241226,5,24,128,18,3,7.83,86.04,9,230,223,7,3.05,81.82,4,15,3345,920,115.24,463.05,28,1526.28,1818.72,54.37,6.84
30447,20241226,5,23,182,17,1,7.35,85.78,52,250,247,3,1.14,74.76,48,99,24453,12000,540.46,177.18,144,12861.64,11591.36,47.4,52.07
30448,20241226,5,23,69,16,3,6.55,83.74,26,208,201,7,3.15,75.57,620,1199,240999,128960,367.1,257.77,4340,133924.87,107074.13,44.43,666.29
30449,20241226,6,28,142,19,3,6.54,80.81,48,102,99,3,2.72,68.84,18,39,3861,1836,515.84,291.4,54,2697.24,1163.76,30.14,27.24
30450,20241226,6,26,167,20,2,7.92,89.88,49,123,120,3,2.24,78.65,26,59,7080,3198,444.8,451.24,78,4172.04,2907.96,41.07,34.77
30451,20241226,6,28,80,20,3,6.79,75.49,6,127,123,4,2.87,72.04,26,59,7257,3302,81.83,302.3,104,3790.13,3466.87,47.77,30.81
30452,20241226,7,29,18,21,3,7.18,83.51,47,82,80,2,2.45,72.58,15,35,2800,1230,462.82,257.48,30,1980.31,819.69,29.27,24.75
30453,20241226,7,30,17,21,2,7.78,79.92,49,113,111,2,2.02,70.26,15,35,3885,1695,531.69,368.42,30,2625.11,1259.89,32.43,23.65
30454,20241226,7,29,92,21,1,7.75,88.42,60,88,87,1,1.46,76.14,15,35,3045,1320,868.22,349.19,15,2552.4,492.6,16.18,29.34
30455,20241226,7,30,173,21,3,7.24,84.59,43,108,105,3,2.86,74.1,15,35,3675,1620,526.95,165.38,45,2357.33,1317.67,35.86,22.45
30456,20241226,8,36,74,22,3,6.84,79.39,41,50,48,2,3.27,68.6,34,79,3792,1700,405.4,361.57,68,2534.97,1257.03,33.15,52.81
30457,20241226,8,33,120,22,2,7.42,93.75,14,50,49,1,1.62,88.99,34,79,3871,1700,200.9,220.41,34,2155.31,1715.69,44.32,43.99
30458,20241226,8,37,120,22,2,7.25,80.26,44,50,49,1,2.1,70.7,34,79,3871,1700,581.22,215.36,34,2530.58,1340.42,34.63,51.64
30459,20241227,1,4,127,5,3,6.71,75.38,34,361,349,12,3.44,66.72,248,449,156701,89528,357.55,226.06,2976,93087.61,63613.39,40.6,266.73
30460,20241227,1,2,127,4,1,7.91,95.99,11,574,565,9,1.54,92.3,176,329,185885,101024,144.4,266.48,1584,103018.88,82866.12,44.58,182.33
30461,20241227,1,1,102,3,3,7.09,86.8,52,536,519,17,3.09,73.77,132,249,129231,70752,554.11,157.08,2244,73707.19,55523.81,42.96,142.02
30462,20241227,1,6,84,1,1,6.88,90.35,16,561,551,10,1.72,85.3,82,149,82099,46002,212.58,325.64,820,47360.22,34738.78,42.31,85.95
30463,20241227,1,3,170,1,1,7.25,93.22,39,479,473,6,1.28,83.8,82,149,70477,39278,529.85,402.64,492,40702.49,29774.51,42.25,86.05
30464,20241227,1,4,30,3,1,7.92,85.33,8,383,376,7,1.94,82.36,132,249,93624,50556,110.82,211.22,924,51802.04,41821.96,44.67,137.77
30465,20241227,1,3,177,4,1,6.9,92.52,53,406,398,8,2.09,79.09,176,329,130942,71456,700.93,155.13,1408,73720.06,57221.94,43.7,185.23
30466,20241227,1,5,100,4,2,7.36,83.94,55,353,345,8,2.17,71.82,176,329,113505,62128,687.65,258.97,1408,64482.61,49022.39,43.19,186.91
30467,20241227,1,5,195,1,2,7.91,82.46,10,373,365,8,2.03,78.99,82,149,54385,30586,127.16,367.24,656,31736.39,22648.61,41.64,86.95
30468,20241227,2,11,186,6,3,7.98,81.26,59,487,473,14,2.86,69.2,215,399,188727,104705,875.39,389.15,3010,108979.54,79747.46,42.26,230.4
30469,20241227,2,7,164,7,3,6.8,82.42,43,298,289,9,3.04,71.51,188,349,100861,56024,615.69,297.22,1692,58628.92,42232.08,41.87,202.87
30470,20241227,2,7,81,8,3,7.63,87.8,29,397,386,11,2.73,79.96,365,699,269814,144905,332.79,223.38,4015,149476.17,120337.83,44.6,387.24
30471,20241227,2,7,106,7,3,7.26,76.9,59,360,347,13,3.62,64.08,188,349,121103,67680,642.29,344.17,2444,71110.47,49992.53,41.28,204.93
30472,20241227,2,9,146,6,3,7.85,76.29,14,334,323,11,3.22,71.58,215,399,128877,71810,152.21,347.89,2365,74675.11,54201.89,42.06,231.19
30473,20241227,2,11,52,6,3,6.85,77.27,31,418,407,11,2.71,69.56,215,399,162393,89870,288.31,386.86,2365,92910.17,69482.83,42.79,228.28
30474,20241227,2,7,9,6,1,7.09,89.55,33,363,359,4,1.03,81.69,215,399,143241,78045,292.77,211.45,860,79409.22,63831.78,44.56,221.2
30475,20241227,2,11,15,7,2,7.8,90.63,7,474,464,10,2.15,87.39,188,349,161936,89112,103.92,446.73,1880,91542.65,70393.35,43.47,197.29
30476,20241227,3,13,160,12,1,7.39,91.25,41,178,175,3,1.88,81.42,890,1499,262325,158420,369.09,223.42,2670,161682.52,100642.48,38.37,923.9
30477,20241227,3,12,12,12,2,7.61,93.15,39,226,221,5,2.15,83.31,890,1499,331279,201140,366.61,387.97,4450,206344.58,124934.42,37.71,933.69
30478,20241227,3,12,62,10,1,7.11,97.23,30,216,213,3,1.43,89.14,510,899,191487,110160,411.82,149.06,1530,112250.88,79236.12,41.38,527
30479,20241227,3,14,29,9,1,7.13,90.71,56,152,150,2,1.59,77.8,240,449,67350,36480,473.92,405.69,480,37839.61,29510.39,43.82,252.26
30480,20241227,3,13,20,11,2,7.88,81.61,31,180,176,4,2.07,74.56,148,299,52624,26640,406.91,265.25,592,27904.16,24719.84,46.97,158.55
30481,20241227,4,17,174,15,1,7.8,97.25,33,140,138,2,1.28,89.1,2450,4399,607062,343000,419.64,224.97,4900,348544.61,258517.39,42.59,2525.69
30482,20241227,4,20,130,13,2,6.63,89.15,11,100,98,2,1.8,84.95,1350,2499,244902,135000,151.53,251.6,2700,138103.12,106798.88,43.61,1409.22
30483,20241227,4,18,23,15,1,7.89,84.52,8,119,117,2,1.37,81.7,2450,4399,514683,291550,75.41,447.15,4900,296972.56,217710.44,42.3,2538.23
30484,20241227,4,20,130,15,3,7.39,87.6,17,115,111,4,3.11,81.31,2450,4399,488289,281750,208.78,280.44,9800,292039.22,196249.78,40.19,2630.98
30485,20241227,4,17,99,14,3,7.13,75.41,40,104,101,3,2.88,66.39,1880,3399,343299,195520,411.02,268.55,5640,201839.57,141459.43,41.21,1998.41
30486,20241227,4,20,41,14,3,7.99,81.13,51,132,128,4,3.27,70.3,1880,3399,435072,248160,538.64,441.99,7520,256660.62,178411.38,41.01,2005.16
30487,20241227,5,21,200,17,2,7.31,91.16,6,195,190,5,2.33,87.61,48,99,18810,9360,61.45,362.27,240,10023.72,8786.28,46.71,52.76
30488,20241227,5,24,65,17,2,6.93,93.5,58,261,256,5,2.01,78.92,48,99,25344,12528,734.37,388.25,240,13890.62,11453.38,45.19,54.26
30489,20241227,5,22,155,16,3,7.33,77.49,60,205,199,6,2.81,64.96,620,1199,238601,127100,867.4,421.37,3720,132108.77,106492.23,44.63,663.86
30490,20241227,5,24,69,16,2,7.95,84.33,22,280,273,7,2.43,78.43,620,1199,327327,173600,246.15,312.87,4340,178499.02,148827.98,45.47,653.84
30491,20241227,5,21,155,16,3,7.75,75.49,53,212,205,7,3.17,64.68,620,1199,245795,131440,706.64,445.51,4340,136932.15,108862.85,44.29,667.96
30492,20241227,6,28,125,20,2,7.4,84.78,43,102,99,3,2.5,74.32,26,59,5841,2652,606.36,266.93,78,3603.29,2237.71,38.31,36.4
30493,20241227,6,28,42,19,3,6.67,87.65,46,111,108,3,2.92,75.48,18,39,4212,1998,465.91,364.96,54,2882.87,1329.13,31.56,26.69
30494,20241227,6,25,133,20,2,6.67,88.53,35,117,114,3,2.32,78.72,26,59,6726,3042,501.69,292.26,78,3913.95,2812.05,41.81,34.33
30495,20241227,6,28,79,20,3,6.55,79.65,43,110,106,4,3.2,68.36,26,59,6254,2860,402.57,265.07,104,3631.65,2622.35,41.93,34.26
30496,20241227,6,28,139,19,2,6.97,93.7,7,110,107,3,2.55,89.62,18,39,4173,1980,71.4,380.56,54,2485.96,1687.04,40.43,23.23
30497,20241227,7,30,115,21,2,6.58,92.39,44,99,97,2,1.73,80.43,15,35,3395,1485,440.87,162.75,30,2118.62,1276.38,37.6,21.84
30498,20241227,7,32,173,21,3,7.03,76.25,13,73,71,2,3.12,71.88,15,35,2485,1095,148.93,160.58,30,1434.51,1050.49,42.27,20.2
30499,20241227,7,29,48,21,3,6.76,78.14,6,73,71,2,2.68,74.87,15,35,2485,1095,66.34,319.08,30,1510.42,974.58,39.22,21.27
30500,20241227,7,32,45,21,2,6.81,91.11,15,72,70,2,2.51,85.33,15,35,2450,1080,141.33,164.23,30,1415.56,1034.44,42.22,20.22
30501,20241227,8,37,123,22,3,7.47,83.62,59,50,48,2,3.16,69.71,34,79,3792,1700,473.41,362.91,68,2604.32,1187.68,31.32,54.26
30502,20241227,8,34,112,22,2,7.42,90.15,15,50,49,1,1.67,85.37,34,79,3871,1700,139.62,433.68,34,2307.29,1563.71,40.4,47.09
30503,20241228,1,4,195,1,2,7.3,82.59,23,354,348,6,1.75,76.93,82,149,51852,29028,284.87,338.92,492,30143.79,21708.21,41.87,86.62
30504,20241228,1,4,177,5,3,6.63,75.1,35,297,288,9,2.95,66.42,248,449,129312,73656,471.43,149.06,2232,76508.49,52803.51,40.83,265.65
30505,20241228,1,5,134,4,2,6.6,80.78,24,334,326,8,2.28,74.07,176,329,107254,58784,237.78,328.37,1408,60758.15,46495.85,43.35,186.37
30506,20241228,1,1,102,1,2,6.67,89.06,11,474,465,9,1.94,84.97,82,149,69285,38868,128.59,147.77,738,39882.37,29402.63,42.44,85.77
30507,20241228,1,1,134,1,3,6.89,80.34,60,456,440,16,3.47,66.27,82,149,65560,37392,554.34,342.8,1312,39601.14,25958.86,39.6,90
30508,20241228,1,4,121,2,1,6.79,87.01,13,335,329,6,1.91,82.72,108,199,65471,36180,114.61,334.67,648,37277.28,28193.72,43.06,113.3
30509,20241228,1,3,70,3,3,6.82,82.22,18,409,397,12,2.89,76.3,132,249,98853,53988,182.91,148.83,1584,55903.74,42949.26,43.45,140.82
30510,20241228,1,5,156,3,2,7.67,90.25,14,357,349,8,2.12,85.54,132,249,86901,47124,151.77,256.76,1056,48588.54,38312.46,44.09,139.22
30511,20241228,2,9,85,6,3,7.21,82.97,38,305,295,10,3.2,73.2,215,399,117705,65575,388.27,371.7,2150,68484.97,49220.03,41.82,232.15
30512,20241228,2,11,3,7,2,7.8,87.6,58,431,420,11,2.59,74.78,188,349,146580,81028,831.25,333.94,2068,84261.19,62318.81,42.52,200.62
30513,20241228,2,9,1,6,3,7.13,81.75,37,325,317,8,2.47,72.84,215,399,126483,69875,441.4,158.25,1720,72194.65,54288.35,42.92,227.74
30514,20241228,2,8,146,6,1,7.49,91.95,51,335,330,5,1.42,80.3,215,399,131670,72025,753.42,331.94,1075,74185.36,57484.64,43.66,224.8
30515,20241228,2,10,53,7,2,7.86,80.75,21,325,320,5,1.58,75.97,188,349,111680,61100,234.77,439.02,940,62713.79,48966.21,43.85,195.98
30516,20241228,2,9,53,6,1,6.73,91.07,53,296,293,3,1.07,78.31,215,399,116907,63640,706.42,375.9,645,65367.32,51539.68,44.09,223.1
30517,20241228,2,8,183,7,3,7.37,74.6,39,402,392,10,2.61,66.33,188,349,136808,75576,552.55,434.26,1880,78442.81,58365.19,42.66,200.11
30518,20241228,3,14,29,12,3,6.94,86.24,23,146,141,5,3.18,78.69,890,1499,211359,129940,343.01,394.88,4450,135127.89,76231.11,36.07,958.35
30519,20241228,3,15,29,9,2,6.74,90.46,42,269,265,4,1.64,79.86,240,449,118985,64560,497.38,383.5,960,66400.87,52584.13,44.19,250.57
30520,20241228,3,12,31,9,1,7.63,83.01,9,211,208,3,1.29,80.22,240,449,93392,50640,102.45,313.78,720,51776.24,41615.76,44.56,248.92
30521,20241228,3,12,20,9,1,7.9,90.8,5,212,208,4,1.74,88.15,240,449,93392,50880,45.98,265.93,960,52151.9,41240.1,44.16,250.73
30522,20241228,3,16,20,10,2,7.7,83.71,60,238,234,4,1.86,71.61,510,899,210366,121380,728.86,259.19,2040,124408.05,85957.95,40.86,531.66
30523,20241228,3,13,31,11,2,7.13,82.55,35,191,186,5,2.44,73.81,148,299,55614,28268,363.33,293.22,740,29664.55,25949.45,46.66,159.49
30524,20241228,3,15,149,11,3,7.12,84.52,15,262,253,9,3.41,78.75,148,299,75647,38776,180.57,343.47,1332,40632.04,35014.96,46.29,160.6
30525,20241228,3,12,137,10,3,7.45,74.68,10,214,208,6,2.58,70.96,510,899,186992,109140,105.05,182.2,3060,112487.26,74504.74,39.84,540.8
30526,20241228,4,17,114,14,3,7.46,84.74,51,128,124,4,3.11,72.74,1880,3399,421476,240640,544.36,286.7,7520,248991.06,172484.94,40.92,2007.99
30527,20241228,4,17,108,13,1,7.85,87.5,56,110,108,2,1.85,75.69,1350,2499,269892,148500,597.55,215.34,2700,152012.89,117879.11,43.68,1407.53
30528,20241228,4,20,174,14,2,7.16,87.26,36,134,132,2,1.73,78.75,1880,3399,448668,251920,364.96,206.51,3760,256251.47,192416.53,42.89,1941.3
30529,20241228,4,19,119,14,1,7.53,87.89,6,202,198,4,2.2,85.01,1880,3399,673002,379760,86.48,245.65,7520,387612.13,285389.87,42.41,1957.64
30530,20241228,4,19,23,13,2,7.73,82.04,21,223,219,4,1.94,76.92,1350,2499,547281,301050,233.47,438.08,5400,307121.56,240159.44,43.88,1402.38
30531,20241228,4,18,27,15,2,6.86,85.34,25,110,108,2,1.65,78.7,2450,4399,475092,269500,216.75,252.63,4900,274869.38,200222.62,42.14,2545.09
30532,20241228,5,24,132,17,1,7.77,92.95,10,262,259,3,1.16,89.91,48,99,25641,12576,96.13,201.8,144,13017.92,12623.08,49.23,50.26
30533,20241228,5,22,69,16,2,7.09,81.95,21,180,177,3,1.66,76.61,620,1199,212223,111600,172.36,279.02,1860,113911.39,98311.61,46.32,643.57
30534,20241228,5,24,63,17,1,7.98,90.23,34,286,281,5,1.82,82.36,48,99,27819,13728,287.74,362.63,240,14618.37,13200.63,47.45,52.02
30535,20241228,5,22,187,18,3,7.25,74.15,25,209,204,5,2.62,68.22,4,15,3060,836,235.93,262.65,20,1354.57,1705.43,55.73,6.64
30536,20241228,5,23,132,16,2,7.72,83.92,24,229,225,4,1.76,78.18,620,1199,269775,141980,324.03,200.5,2480,144984.53,124790.47,46.26,644.38
30537,20241228,6,25,7,19,2,6.92,92.35,41,110,108,2,1.96,81.72,18,39,4212,1980,456.05,231.73,36,2703.78,1508.22,35.81,25.04
30538,20241228,6,25,16,19,2,7.63,91.24,56,110,108,2,2.04,78.62,18,39,4212,1980,583.07,387.46,36,2986.53,1225.47,29.09,27.65
30539,20241228,6,26,184,20,2,7.12,84.53,46,112,110,2,1.86,74.08,26,59,6490,2912,406.58,254.8,52,3625.37,2864.63,44.14,32.96
30540,20241228,7,30,48,21,1,7.23,82.67,53,111,110,1,1.23,71.92,15,35,3850,1665,671.24,341.27,15,2692.51,1157.49,30.06,24.48
30541,20241228,7,30,56,21,1,7.82,87.66,45,116,114,2,2.03,77.89,15,35,3990,1740,525.02,318.06,30,2613.08,1376.92,34.51,22.92
30542,20241228,7,31,141,21,1,7.91,94.8,47,96,95,1,1.19,84.52,15,35,3325,1440,528.23,177.97,15,2161.2,1163.8,35,22.75
30543,20241228,8,34,159,22,2,7.33,93.6,29,50,49,1,2.5,85.68,34,79,3871,1700,362.26,262.52,34,2358.78,1512.22,39.07,48.14
30544,20241228,8,35,120,22,2,6.99,80.4,41,50,49,1,1.75,71.09,34,79,3871,1700,411.81,207.64,34,2353.45,1517.55,39.2,48.03
30545,20241228,8,33,72,22,3,6.93,77.37,11,50,48,2,3.43,72.31,34,79,3792,1700,113.23,280.14,68,2161.36,1630.64,43,45.03
30546,20241229,1,2,127,2,2,7.48,87.28,24,479,467,12,2.48,80.54,108,199,92933,51732,235.93,252,1296,53515.93,39417.07,42.41,114.6
30547,20241229,1,4,127,2,3,6.59,78.41,32,358,347,11,2.96,69.85,108,199,69053,38664,401.16,222.01,1188,40475.17,28577.83,41.39,116.64
30548,20241229,1,2,129,5,1,7.63,86.22,54,509,500,9,1.69,74.71,248,449,224500,126232,610.77,367.64,2232,129442.41,95057.59,42.34,258.88
30549,20241229,1,6,98,1,1,6.73,95.5,14,488,478,10,2.04,90.3,82,149,71222,40016,203.58,189.3,820,41228.88,29993.12,42.11,86.25
30550,20241229,1,1,84,5,3,7.99,82.94,12,482,465,17,3.58,78.01,248,449,208785,119536,179.32,378.18,4216,124309.5,84475.5,40.46,267.33
30551,20241229,1,6,195,2,1,6.64,89.6,47,561,550,11,2,77.48,108,199,109450,60588,657.4,308.27,1188,62741.67,46708.33,42.68,114.08
30552,20241229,1,1,138,5,3,7.18,78.99,53,499,484,15,2.97,67.19,248,449,217316,123752,703.85,259.74,3720,128435.59,88880.41,40.9,265.36
30553,20241229,1,1,138,3,2,7.43,87.48,30,580,569,11,1.85,80.05,132,249,141681,76560,262.32,268.79,1452,78543.1,63137.9,44.56,138.04
30554,20241229,1,6,192,4,3,7.5,82.9,23,598,580,18,3.05,76.3,176,329,190820,105248,257.04,199.12,3168,108872.17,81947.83,42.95,187.71
30555,20241229,2,8,9,6,2,7.4,83.18,52,341,336,5,1.43,72.36,215,399,134064,73315,418.13,220.69,1075,75028.82,59035.18,44.04,223.3
30556,20241229,2,11,106,7,1,6.86,88.02,40,412,404,8,1.92,77.92,188,349,140996,77456,331.9,325.21,1504,79617.12,61378.88,43.53,197.07
30557,20241229,2,10,188,8,2,7.97,92.44,25,288,282,6,1.92,85.78,365,699,197118,105120,362.88,398.02,2190,108070.9,89047.1,45.17,383.23
30558,20241229,2,9,95,8,1,7.26,96.12,23,318,313,5,1.46,89.61,365,699,218787,116070,277.99,354.13,1825,118527.12,100259.88,45.83,378.68
30559,20241229,2,8,161,6,2,7.49,92.66,34,360,352,8,2.23,83.75,215,399,140448,77400,465.15,252.78,1720,79837.93,60610.07,43.15,226.81
30560,20241229,2,11,140,7,3,6.53,80.05,35,450,438,12,2.74,70.96,188,349,152862,84600,369.8,252.6,2256,87478.4,65383.6,42.77,199.72
30561,20241229,2,10,161,7,3,7.03,77.92,40,235,227,8,3.26,68.13,188,349,79223,44180,431.45,237.26,1504,46352.71,32870.29,41.49,204.2
30562,20241229,3,14,137,9,2,7.57,81.4,8,161,159,2,1.54,78.97,240,449,71391,38640,88.94,185.14,480,39394.08,31996.92,44.82,247.76
30563,20241229,3,16,62,10,2,6.86,82.37,9,234,229,5,2.25,78.85,510,899,205871,119340,122.3,143.82,2550,122156.12,83714.88,40.66,533.43
30564,20241229,3,14,90,12,3,6.5,85.82,51,124,120,4,3.33,72.19,890,1499,179880,110360,412.45,301.44,3560,114633.88,65246.12,36.27,955.28
30565,20241229,3,15,160,10,2,6.58,92.63,53,248,242,6,2.43,78.25,510,899,217558,126480,717.68,198.93,3060,130456.62,87101.38,40.04,539.08
30566,20241229,3,14,20,10,1,7.3,92.28,30,134,132,2,1.66,84.68,510,899,118668,68340,421.31,245.73,1020,70027.04,48640.96,40.99,530.51
30567,20241229,3,15,137,12,3,6.85,80.77,15,306,298,8,2.65,75.79,890,1499,446702,272340,175.4,167.53,7120,279802.93,166899.07,37.36,938.94
30568,20241229,3,12,149,9,2,7.39,84.29,51,178,173,5,2.64,72.5,240,449,77677,42720,433.1,356.5,1200,44709.6,32967.4,42.44,258.44
30569,20241229,4,17,180,14,3,6.82,78.02,56,100,97,3,3.41,65.32,1880,3399,329703,188000,453.86,359.16,5640,194453.01,135249.99,41.02,2004.67
30570,20241229,4,20,169,15,1,6.51,88.7,11,98,96,2,2.13,84.44,2450,4399,422304,240100,103.38,303.25,4900,245406.63,176897.37,41.89,2556.32
30571,20241229,4,18,99,15,2,7.72,78.91,31,111,109,2,1.77,72.3,2450,4399,479491,271950,438.32,290.77,4900,277579.09,201911.91,42.11,2546.6
